saddr,saddr-raw,daddr,daddr-raw,ipid,ttl,classification,success,sport,dport,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,udp_pkt_size,data,repeat,cooldown,timestamp-str,timestamp-ts,timestamp-us
45.138.129.46,780241453,172.20.88.54,911742124,55265,48,udp,1,161,51684,,,,,108,3062020103300f02024a69020300ffe3040100020103041b3019040b80000009031005caf06fe0020100020100040004000400302f040b80000009031005caf06fe00400a81e020237f002010002010030123010060a2b060106030f0101040041021f2d,0,0,2025-06-02T11:22:56.796+0200,1748856176,796596
31.160.212.216,3637813279,172.20.88.54,911742124,26574,245,udp,1,161,33413,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300bc26c7d8fc140201030204046c28220400040004003030040c800000090300bc26c7d8fc140400a81e020237f002010002010030123010060a2b060106030f0101040041022cfc,0,0,2025-06-02T11:22:56.796+0200,1748856176,796814
77.60.88.240,4032314445,172.20.88.54,911742124,31035,245,udp,1,161,48981,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300acf2c5d6b1000201030204057514e30400040004003030040c800000090300acf2c5d6b1000400a81e020237f002010002010030123010060a2b060106030f01010400410240db,0,0,2025-06-02T11:22:56.797+0200,1748856176,797043
81.173.58.25,423275857,172.20.88.54,911742124,33972,246,udp,1,161,52966,,,,,112,3066020103300e02024a69020205dc040100020103041e301c040c800000090300a4530e2a178002011602037693d30400040004003031040c800000090300a4530e2a17800400a81f020237f002010002010030133011060a2b060106030f010104004103205c4c,0,0,2025-06-02T11:22:56.797+0200,1748856176,797334
83.87.165.19,329602899,172.20.88.54,911742124,23578,50,udp,1,161,53098,,,,,111,3065020103300e02024a6902020578040100020103041f301d040c8000124c051c3e84905d4933020200bc02030227ca040004000400302f040c8000124c051c3e84905d49330400a81d020237f00201000201003011300f060a2b060106030f0101040041010a,0,0,2025-06-02T11:22:56.797+0200,1748856176,797576
77.61.80.52,877673805,172.20.88.54,911742124,2868,244,udp,1,161,40990,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300b000b4e0673802010602037f9d860400040004003030040c800000090300b000b4e067380400a81e020237f002010002010030123010060a2b060106030f010104004102078a,0,0,2025-06-02T11:22:57.818+0200,1748856177,818275
81.173.125.10,176008529,172.20.88.54,911742124,1524,244,udp,1,161,38379,,,,,111,3065020103300e02024a6902022ee0040100020103042a3028040b800007db0340eeddb2fb5202010c0204075f55120400040c0000000000000000000000000400302404000400a81e02010002010002010030133011060a2b060106030f01010400410378afb0,0,0,2025-06-02T11:22:59.870+0200,1748856179,870010
46.102.104.255,4285031982,172.20.88.54,911742124,11869,54,udp,1,161,41838,,,,,109,3063020103300f02024a69020300ffe3040100020103041d301b040af5717ffcbd677adf1b000201040204049a697c040004000400302e040af5717ffcbd677adf1b000400a81e020237f002010002010030123010060a2b060106030f0101040041025f6a,0,0,2025-06-02T11:22:59.870+0200,1748856179,870397
81.173.72.45,759737681,172.20.88.54,911742124,34162,246,udp,1,161,52391,,,,,112,3066020103300e02024a69020205dc040100020103041e301c040c800000090300bc5a5655760002014b020319b55a0400040004003031040c800000090300bc5a565576000400a81f020237f002010002010030133011060a2b060106030f010104004103071342,0,0,2025-06-02T11:22:59.870+0200,1748856179,870666
31.160.212.249,4191461407,172.20.88.54,911742124,13419,244,udp,1,161,51984,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300e4387ed0708002010b0204008f8f3a0400040004003030040c800000090300e4387ed070800400a81e020237f002010002010030123010060a2b060106030f0101040041020326,0,0,2025-06-02T11:22:59.871+0200,1748856179,871163
84.246.12.106,1779234388,172.20.88.54,911742124,62032,244,udp,1,161,35460,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030088f0317df53402010802040270afe90400040004003030040c80000009030088f0317df5340400a81e020237f002010002010030123010060a2b060106030f0101040041020b04,0,0,2025-06-02T11:22:59.871+0200,1748856179,871638
46.44.131.52,881011758,172.20.88.54,911742124,60389,243,udp,1,161,42987,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300a0ecf913364e020106020400f792bc0400040004003030040c800000090300a0ecf913364e0400a81e020237f002010002010030123010060a2b060106030f01010400410204b2,0,0,2025-06-02T11:22:59.871+0200,1748856179,871837
80.113.167.214,3601297744,172.20.88.54,911742124,6785,241,udp,1,161,47132,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300e8eb34fb8280020120020400d3dd9e0400040004003030040c800000090300e8eb34fb82800400a81e020237f002010002010030123010060a2b060106030f01010400410214fa,0,0,2025-06-02T11:22:59.871+0200,1748856179,871991
80.115.66.75,1262646096,172.20.88.54,911742124,51564,51,udp,1,161,45960,,,,,111,3065020103300e02024a6902020578040100020103041f301d040c8000124c05889ffad2032c33020200df020307cc09040004000400302f040c8000124c05889ffad2032c330400a81d020237f00201000201003011300f060a2b060106030f0101040041011f,0,0,2025-06-02T11:22:59.872+0200,1748856179,872137
31.3.9.144,2416509727,172.20.88.54,911742124,38946,242,udp,1,161,42660,,,,,112,3066020103300e02024a69020205dc040100020103041e301c040c80000009030058ac78268c8002011002034d4c310400040004003031040c80000009030058ac78268c800400a81f020237f002010002010030133011060a2b060106030f01010400410301d207,0,0,2025-06-02T11:22:59.872+0200,1748856179,872410
37.114.88.85,1431859749,172.20.88.54,911742124,27331,241,udp,1,161,34210,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903003c13ccee27000201080204086182d00400040004003031040c8000000903003c13ccee27000400a81f020237f002010002010030133011060a2b060106030f010104004103072d6d,0,0,2025-06-02T11:22:59.872+0200,1748856179,872582
83.167.207.141,2379196243,172.20.88.54,911742124,10872,243,udp,1,161,47669,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030024d79c3a978002010e020401ac792d0400040004003030040c80000009030024d79c3a97800400a81e020237f002010002010030123010060a2b060106030f0101040041021b8c,0,0,2025-06-02T11:22:59.872+0200,1748856179,872927
83.84.199.72,1221022803,172.20.88.54,911742124,43187,50,udp,1,161,54086,,,,,111,3065020103300e02024a6902020578040100020103041f301d040c8000124c051c3e84906e613302020366020303be2b040004000400302f040c8000124c051c3e84906e61330400a81d020237f00201000201003011300f060a2b060106030f0101040041010f,0,0,2025-06-02T11:22:59.873+0200,1748856179,873166
31.200.215.210,3537356831,172.20.88.54,911742124,514,55,udp,1,161,43993,,,,,115,3069020103300e02024a69020208000401000201030420301e040d80000634b20400001014d3d196020100020402a2a7dc0400040004003032040d80000634b20400001014d3d1960400a81f020237f002010002010030133011060a2b060106030f0101040041030879b2,0,0,2025-06-02T11:22:59.873+0200,1748856179,873515
46.144.164.81,1369739310,172.20.88.54,911742124,61493,245,udp,1,161,54260,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300005d732665ee020103020400dea8350400040004003030040c800000090300005d732665ee0400a81e020237f002010002010030123010060a2b060106030f0101040041020cb1,0,0,2025-06-02T11:23:02.942+0200,1748856182,942159
31.3.12.137,2299265823,172.20.88.54,911742124,21418,242,udp,1,161,54483,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300d4e880f60e000201210204038f5bac0400040004003031040c800000090300d4e880f60e000400a81f020237f002010002010030133011060a2b060106030f0101040041030993ba,0,0,2025-06-02T11:23:02.942+0200,1748856182,942561
85.146.178.1,28480085,172.20.88.54,911742124,32272,244,udp,1,161,48835,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c50266000000003120100717502010202040303c6200400040004003031040c5026600000000312010071750400a81f020237f002010002010030133011060a2b060106030f01010400410300f57f,0,0,2025-06-02T11:23:02.942+0200,1748856182,942737
81.4.78.255,4283302993,172.20.88.54,911742124,22829,246,udp,1,161,60891,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300000ab8ced60c0201030204135996a70400040004003031040c800000090300000ab8ced60c0400a81f020237f002010002010030133011060a2b060106030f010104004103090f35,0,0,2025-06-02T11:23:02.942+0200,1748856182,942890
31.149.10.192,3221919007,172.20.88.54,911742124,40153,245,udp,1,161,46072,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300a8b456e15894020102020401b6ec680400040004003030040c800000090300a8b456e158940400a81e020237f002010002010030123010060a2b060106030f0101040041021a0b,0,0,2025-06-02T11:23:02.943+0200,1748856182,943210
84.29.42.1,19537236,172.20.88.54,911742124,51661,242,udp,1,161,53379,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000027900d580002010b020401cca94a0400040004003031040c8000000903000027900d58000400a81f020237f002010002010030133011060a2b060106030f01010400410304dcab,0,0,2025-06-02T11:23:02.943+0200,1748856182,943472
83.247.7.0,522067,172.20.88.54,911742124,1984,245,udp,1,161,45453,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009ee00b0faeb1f4400020110020400ad22520400040004003031040c80000009ee00b0faeb1f44000400a81f020237f002010002010030133011060a2b060106030f010104004103023341,0,0,2025-06-02T11:23:02.943+0200,1748856182,943794
31.160.179.1,28549151,172.20.88.54,911742124,6587,244,udp,1,161,53648,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030044ae25d2a200020108020405fe579b0400040004003030040c80000009030044ae25d2a2000400a81e020237f002010002010030123010060a2b060106030f0101040041023358,0,0,2025-06-02T11:23:02.944+0200,1748856182,944002
31.160.27.64,1075552287,172.20.88.54,911742124,28750,245,udp,1,161,35529,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300a0e0af67ee4402010202040655796c0400040004003030040c800000090300a0e0af67ee440400a81e020237f002010002010030123010060a2b060106030f0101040041023452,0,0,2025-06-02T11:23:02.944+0200,1748856182,944168
62.200.133.136,2290468926,172.20.88.54,911742124,32112,237,udp,1,161,46837,,,,,111,3065020103300e02024a6902020800040100020103041e301c040c0000000903001cea0b6910000201070203355aac0400040004003030040c0000000903001cea0b6910000400a81e020237f002010002010030123010060a2b060106030f0101040041020382,0,0,2025-06-02T11:23:02.944+0200,1748856182,944379
5.180.141.7,126727173,172.20.88.54,911742124,59353,238,udp,1,161,41827,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300a0b439212b800201040204026f1b3a0400040004003031040c800000090300a0b439212b800400a81f020237f002010002010030133011060a2b060106030f01010400410300c65e,0,0,2025-06-02T11:23:02.944+0200,1748856182,944712
83.82.107.255,4285223507,172.20.88.54,911742124,12838,242,udp,1,161,59922,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000029c201b80002016f020401d491140400040004003031040c8000000903000029c201b8000400a81f020237f002010002010030133011060a2b060106030f0101040041030377ef,0,0,2025-06-02T11:23:02.944+0200,1748856182,944982
37.74.29.211,3541912101,172.20.88.54,911742124,52397,245,udp,1,161,40545,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300188b9d4341f002010a020402d38f230400040004003031040c800000090300188b9d4341f00400a81f020237f002010002010030133011060a2b060106030f0101040041030241e7,0,0,2025-06-02T11:23:02.945+0200,1748856182,945195
77.250.226.0,14875213,172.20.88.54,911742124,10214,242,udp,1,161,51487,,,,,112,3066020103300e02024a69020205dc040100020103041e301c040c80000009030028526128e00002010a020346e7130400040004003031040c80000009030028526128e0000400a81f020237f002010002010030133011060a2b060106030f010104004103009160,0,0,2025-06-02T11:23:02.945+0200,1748856182,945356
5.39.173.166,2796365573,172.20.88.54,911742124,42597,54,udp,1,161,55709,,,,,109,3063020103300f02024a69020300ffe3040100020103041b3019040b8000000903f80f6fe4c6500201000201000400040004003030040b8000000903f80f6fe4c6500400a81f020237f002010002010030133011060a2b060106030f010104004103080eb1,0,0,2025-06-02T11:23:02.945+0200,1748856182,945775
31.160.234.216,3639255071,172.20.88.54,911742124,12852,245,udp,1,161,45531,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300c44d84605780020103020405f6b0240400040004003030040c800000090300c44d846057800400a81e020237f002010002010030123010060a2b060106030f0101040041025911,0,0,2025-06-02T11:23:02.945+0200,1748856182,945978
80.249.212.22,383056208,172.20.88.54,911742124,61993,52,udp,1,161,60743,,,,,110,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f444ca88e90c3000201040204016cdf3e040004000400302f040af5717f444ca88e90c3000400a81f020237f002010002010030133011060a2b060106030f01010400410300b3c2,0,0,2025-06-02T11:23:06.014+0200,1748856186,14213
81.171.102.70,1181133649,172.20.88.54,911742124,40502,54,udp,1,161,48630,,,,,110,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f444ca88d993f0002010e020404db57e8040004000400302f040af5717f444ca88d993f000400a81f020237f002010002010030133011060a2b060106030f010104004103053610,0,0,2025-06-02T11:23:06.015+0200,1748856186,15136
84.107.33.48,807496532,172.20.88.54,911742124,25297,51,udp,1,161,51153,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f0558238cc50b24330201010203240c4b0400040004003030040c80000b2f0558238cc50b24330400a81e020237f002010002010030123010060a2b060106030f010104004102036d,0,0,2025-06-02T11:23:06.015+0200,1748856186,15481
85.222.243.38,653516373,172.20.88.54,911742124,7193,247,udp,1,161,53579,,,,,112,3066020103300e02024a69020205dc040100020103041e301c040c8000000903007c0ece5b93e002010d02037273380400040004003031040c8000000903007c0ece5b93e00400a81f020237f002010002010030133011060a2b060106030f01010400410316b268,0,0,2025-06-02T11:23:06.017+0200,1748856186,17298
81.29.198.132,2227576145,172.20.88.54,911742124,6293,243,udp,1,161,53734,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300fa163e55eaea020104020401b047f80400040004003030040c800000090300fa163e55eaea0400a81e020237f002010002010030123010060a2b060106030f0101040041020f8c,0,0,2025-06-02T11:23:06.018+0200,1748856186,18577
31.149.6.167,2802226463,172.20.88.54,911742124,52999,245,udp,1,161,35138,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903007079b3afac980201020204062625990400040004003030040c8000000903007079b3afac980400a81e020237f002010002010030123010060a2b060106030f01010400410234f6,0,0,2025-06-02T11:23:06.019+0200,1748856186,19778
85.146.193.77,1304531541,172.20.88.54,911742124,35106,242,udp,1,161,37861,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903002cf89bd86b800201180204027c2cb10400040004003030040c8000000903002cf89bd86b800400a81e020237f002010002010030123010060a2b060106030f0101040041020c77,0,0,2025-06-02T11:23:09.082+0200,1748856189,82054
85.146.222.248,4175336021,172.20.88.54,911742124,30863,242,udp,1,161,52433,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300084fa9394a0002010f02036db28a0400040004003030040c800000090300084fa9394a000400a81e020237f002010002010030123010060a2b060106030f01010400410204ab,0,0,2025-06-02T11:23:09.082+0200,1748856189,82400
84.241.134.227,3817271636,172.20.88.54,911742124,247,244,udp,1,161,55888,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300f86bd9f3280002012702030bfe820400040004003030040c800000090300f86bd9f328000400a81e020237f002010002010030123010060a2b060106030f01010400410200a4,0,0,2025-06-02T11:23:09.082+0200,1748856189,82803
81.173.69.110,1850060113,172.20.88.54,911742124,6756,245,udp,1,161,43067,,,,,112,3066020103300e02024a69020205dc040100020103041e301c040c80000009030070695addbb8002014002031d8cd40400040004003031040c80000009030070695addbb800400a81f020237f002010002010030133011060a2b060106030f01010400410306d6f6,0,0,2025-06-02T11:23:09.083+0200,1748856189,83012
82.75.214.0,14043986,172.20.88.54,911742124,57329,243,udp,1,161,56795,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261fac00002011402040095f99c0400040004003031040c800000090300285261fac0000400a81f020237f002010002010030133011060a2b060106030f01010400410302827b,0,0,2025-06-02T11:23:09.083+0200,1748856189,83267
46.145.22.40,672567598,172.20.88.54,911742124,2523,245,udp,1,161,45116,,,,,109,3063020103300e02024a69020205dc040100020103041d301b040c800000090300003a7d6f364802010202021c84040004000400302f040c800000090300003a7d6f36480400a81d020237f00201000201003011300f060a2b060106030f01010400410102,0,0,2025-06-02T11:23:09.083+0200,1748856189,83508
82.73.122.229,3849996626,172.20.88.54,911742124,45323,51,udp,1,161,39530,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05802994eff1193302010102033cb6230400040004003030040c80000b2f05802994eff119330400a81e020237f002010002010030123010060a2b060106030f01010400410202b6,0,0,2025-06-02T11:23:09.083+0200,1748856189,83839
80.112.244.201,3388239952,172.20.88.54,911742124,34259,241,udp,1,161,33923,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c8000000903004ce175f9e88002012c02032e5ce70400040004003030040c8000000903004ce175f9e8800400a81e020237f002010002010030123010060a2b060106030f01010400410200db,0,0,2025-06-02T11:23:09.083+0200,1748856189,83985
84.241.138.37,629862740,172.20.88.54,911742124,54119,52,udp,1,161,41579,,,,,109,3063020103300f02024a69020300ffe3040100020103041b3019040b80000009035c3e06ca61380201000201000400040004003030040b80000009035c3e06ca61380400a81f020237f002010002010030133011060a2b060106030f010104004103008223,0,0,2025-06-02T11:23:09.084+0200,1748856189,84180
31.160.5.40,671457311,172.20.88.54,911742124,48463,244,udp,1,161,33706,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300e4aa5d386210020107020400e2bd350400040004003030040c800000090300e4aa5d3862100400a81e020237f002010002010030123010060a2b060106030f0101040041020b9e,0,0,2025-06-02T11:23:09.084+0200,1748856189,84352
